"name","post_modified","post_date","byline","alt_text","description","place_name"
"6850208WA0064_2.jpg","08/20/2014","08/20/2014","Wes Aldridge","Lou and Gib Reese Ice Arena","Licking County is a growing central Ohio county with Newark and Heath being the two largest cities. Downtown Newark is on the way to revitalization. The Lou and Gib Reese Ice Arena is a full-scale ice arena. Pictured are Bantham league ice hockey players.","Newark"
"6850208WA0011_0_2.jpg","08/20/2014","08/20/2014","Staff","Adornetto’s Attracts a Lively Crowd for Lunch and Dinner","Licking County is a growing central Ohio county with Newark and Heath being the two largest cities. Downtown Newark is on the way to revitalization. This photograph was taken in February 2008 in Licking County, Ohio. Adornettos offers Italian dishes, such as spaghetti and meatballs.","Newark"
"68506ARCH0009.jpg","08/20/2014","08/20/2014","Brian McCord","Boeing in Newark, OH","Heath and Licking County rallied to save the former Newark Air Force Base's jobs and landed major employers such as Boeing.","Newark"
"6350606AB780509_0_1.jpg","08/20/2014","08/20/2014","Antony Boshier","Longaberger Basket Headquarters","Longaberger is a company specializing in baskets and traditional home accent accessories. About 500 people work within a seven-story building shaped like a basket.","Newark"
"68510SUB009.jpg","08/20/2014","08/20/2014",,"Weathervane Playhouse in Licking County, OH","The Weathervane Playhouse in Licking County, OH has been entertaining audiences since 1969.","Newark"
"6850110AJB5498_0.jpg","08/20/2014","08/20/2014","Antony Boshier","Real Estate in Licking County, OH","This home is located in the Glen at Erinwood subdivision in Granville, OH.","Newark"
"6850208WA0023.jpg","08/20/2014","08/20/2014","Wes Aldridge","The Works in Licking County, OH","The Works, an interactive museum in Licking County, OH, invites teachers to bring students into the facility to experiment with technology and explore their world.","Newark"
"2020609THB1910.jpg","08/20/2014","08/20/2014","Todd Bennett","Golf in Licking County, OH","Golf is a popular pastime in Licking County, OH.","Newark"
"6700109IC0028.jpg","08/20/2014","08/20/2014","Ian Curcio","Boeing's Virtual Manufacturing Center in Licking County, OH","Boeing's Virtual Manufacturing Center is located in Licking County, OH.","Newark"
"6700109IC0025.jpg","08/20/2014","08/20/2014","Ian Curcio","Licking Memorial Hospital in Licking County, OH","Licking Memorial Hospital provides quality care to Licking County, OH residents.","Newark"
"6850110AJB5978_2.jpg","08/20/2014","08/20/2014","Antony Boshier","The John L. and Christine Warner Library and Student Center","The John L. and Christine Warner Library and Student Center is used by students from both Central Ohio Technical College and The Ohio State University at Newark.","Newark"
"6850110AJB5241_0.jpg","08/20/2014","08/20/2014","Antony Boshier","Lou Gib Reese Ice Arena","Youths take ice skating lessons at the Lou Gib Reese Ice Arena, in Licking County, Ohio.  In addition to skating lessons the Lou Gib Reese Ice Arena offers the Youths of Licking County the opportunity to free skate and play ice hockey.","Newark"
"7340807jso0708.jpg","08/20/2014","08/20/2014","Jeffrey S. Otto","Riley's Bakery in Licking County, OH","Riley's Bakery in Licking County, OH serves a variety of treats, including doughnuts.","Newark"
"2070609JWA2110_0.jpg","08/20/2014","08/20/2014","Jeff Adkins",,"Eight bottles of bourbon from the featured distilleries on the Kentucky Bourbon Trail: from left, Wild Turkey, Maker's Mark, Four Roses, Elijah Craig (Heaven Hill Distilleries), Buffalo Trace, Woodford Reserve, Jim Beam, 1792 (Sazerac/Tom Moore Distillery) are lined up on the bar at the Horse and Barrel Pub in Lexington, Kentucky.",
"6000406AB4344.jpg","08/20/2014","08/20/2014","Antony Boshier","Pumpernickel’s Deli­catessen in Titusville, FL","Pumpernickel’s Deli­catessen in Titusville, FL, is known for its authentic German cuisine and a selection of German wines.","Titusville"
"7350810THB0793_0_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Mother Earth Brewing in Kinston, NC","Mother Earth Brewing in Kinston, NC refurbished an old building, as well as making green choices with the materials they had to purchase in restoring the building. The tap room at Mother Earth is completely powered by solar power.","Kinston"
"6040811jso5732_0.jpg","08/20/2014","08/20/2014","Jeffrey S. Otto",,"BMX is a big deal in Gillette, thanks to events like Razor City BMX. Motocross is also the main event at the Gillette Motor Speedway.""""","Gillette"
"6950409AJB263809.jpg","08/23/2017","08/20/2014","Antony Boshier","Three Forks Harbor River Center in Muskogee, OK","The River Center at Three Forks Harbor in Muskogee gives recreational boats access to a vast network of water.","Muskogee"
"7370709jkk6333_1.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Marshfield Clinic in Marshfield, WI","The main entrance to the expansive Marshfield Clinic, in Marshfield, Wisconsin.","Marshfield"
"7370709jkk6258_0.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Historic Upham Mansion in Marshfield, Wisconsin","This mid-Victorian style home is open to the public for free tours Sundays and Wednesdays from 1:30 - 4:00 p.m., and is administered by the North Wood County Historical Society.","Marshfield"
"7370709jkk57582_1.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Mystique Meadows Golf Course near Marshfield, WI","A paying customer tees off of the first hole at the 9-hole Mystique Meadows course in Stratford, Wisconsin.","Marshfield"
"7371008THB8746_0.jpg","08/20/2014","08/20/2014","Todd Bennett","Chestnut Center for the Arts in Marshfield, WI","The Chestnut Center for the Arts is a great place to see theater performances, art pieces, and more in Marshfield, WI.","Marshfield"
"7371008THB8658_2.jpg","08/20/2014","08/20/2014","Todd Bennett","Wildwood Park and Zoo Walking Trail in Marshfield, WI","Marshfield, WI, is home to a new kind of zoo - it has all your usual exotic animals and exciting exhibits, as well as a hiking trail for an added bonus.","Marshfield"
"7371008THB1546_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Wildwood Park and Zoo in Marshfield, WI","A Gray Wolf on display at Wildwood Park and Zoo in Marshfield, WI.","Marshfield"
"7370111AB9277_0.jpg","08/20/2014","08/20/2014","Antony Boshier","Downtown Marshfield, WI","Downtown Marshfield's gateway welcomes visitors to the Central Avenue Historic District.","Marshfield"
"7730909AJB3000_2.jpg","08/20/2014","08/20/2014","Antony Boshier","Downtown Louisville","Commonweath Convention Center and the AEGON Center at sunset in downtown Louisville, KY.",
"3430709THB0330_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Firefly Home Boutique and Gifts in Elizabeth City, NC","Firefly Boutique in downtown Elizabeth City, offers unique home decor and gifts.","Elizabeth City"
"6091011JWA1559_0.jpg","08/20/2014","08/20/2014","Jeff Adkins","Courtney's Restaurant and Catering in Mt. Juliet, TN","Food is served buffet style at Courtney's Restaurant and Catering in Mt. Juliet, Tennessee. A Southern style meat-and-three menu is available to customers every day who eat at Courtney's Restaurant; live music can be enjoyed with dinner every Wednesday, Thursday, Friday and Saturday.",
"6090708ja7097.jpg","08/20/2014","08/20/2014","Jeff Adkins","Red Robin Gourmet Burgers in Mt. Juliet, TN","Servers Brittany Mansfield, left, and Chris Pett, wait on diners at Red Robin Gourmet Burgers at Providence Marketplace in Mt. Juliet, Tennessee. Providence Marketplace is a sprawling retail center with department stores, a movie theater and Kroger grocery store.",
"6090707ja6829_0_1.jpg","08/20/2014","08/20/2014","Jeff Adkins","Live, Work, Shop in Mt. Juliet. TN","Storefronts including New York & Company and Chico's clothing store are lit by early morning sunlight at Providence Marketplace in Mt. Juliet, Tennessee. Providence Marketplace is a sprawling retail center with department stores, a movie theater and Kroger grocery store.",
"151AIK0808IC0080.jpg","08/20/2014","08/20/2014","Ian Curcio","Whiskey Road in Aiken, SC","Historic homes and established neighborhoods now mingle with an array of apartments, townhouses, golf communities and gated condos.","Aiken"
"151AIK0808IC0022_0_2.jpg","08/20/2014","08/20/2014","Ian Curcio","Hopeland Gardens in Aiken, SC",,"Aiken"
"151PET0508IC0007_0_1.jpg","08/20/2014","08/20/2014","Ian Curcio","A runner enjoys the trail at Petaluma Marsh.",,"Petaluma"
"151PET0508IC0096_1_1.jpg","08/20/2014","08/20/2014","Ian Curcio","McNear's Saloon and Dining House","Known for its burgers and barbecue, McNear's Saloon and Dining House collaborates with the adjacent Mystic Theatre, which allows patrons to bring drinks from the pub to the show.","Petaluma"
"151PRO0708kmy0176_0_3.jpg","08/20/2014","08/20/2014","Kevin Young",,,"Provo"
"151PRO0708kmy0006_1_1.jpg","08/20/2014","08/20/2014","Kevin Young",,"The Provo Towne Centre mall features department stores, restaurants and a 16-screen theater.","Provo"
"151ROG0708kmy7835_0_1.jpg","08/20/2014","08/20/2014","Kevin Young","Poor Richard’s Art Gallery, Gifts & Confectionary","Poor Richard’s Art Gallery, Gifts & Confectionary showcases a wide variety of art.","Rogers"
"151ROG0708kmy7820_0_1.jpg","08/20/2014","08/20/2014","Kevin Young","Frisco Park","The 9-acre Frisco Park is located at the historic depot.","Rogers"
"151SAN0708kmy990009_0_0.jpg","08/20/2014","08/20/2014","Kevin Young","Dancing",,
"151SAN0708kmy9909_0_1.jpg","08/20/2014","08/20/2014","Kevin Young","Homes in Santa Fe","Many homes showcase the Adobe Pueblo Revival style of architecture.",
"68206SUB1906_5.jpg","08/20/2014","08/20/2014","Submitted","Crystal Grove Diamond Mine in Gloversville, NY","Crystal Grove Diamond Mine &amp; Campground is a unique family-friendly activity that is located at the foothills of the Adirondacks near Gloversville, NY.","Gloversville"
"IMTX04_ED28_0.jpg","08/20/2014","08/20/2014",,"World Birding Center in Mission, TX","The World Birding Center has nine unique locations in the Rio Grande Valley region. Each site  has its own attractions for both the first time visitor and expert birder.",
"7381108jkk8489_2.jpg","08/20/2014","08/20/2014","J. Kyle Keener",,,"Abilene"
"3780306BM2115_3.jpg","07/30/2017","08/20/2014","Brian McCord","The Tavern in Downtown Abingdon, VA","Small-town charm comes naturally in Abingdon, VA, with picture-perfect streets bordered by red-brick sidewalks and beautifully restored historic structures, such as The Tavern, which was built in 1779 and is the oldest of the city's buildings.","Abingdon"
"3780410THB1129_1.jpg","08/20/2014","08/20/2014","Todd Bennett","The Virginian Golf Club","The Virginian Golf Club in Bristol, VA is a private club that offers a course was designed by Tom Fasio, as well as a swim and racquet club. It's nestled between Bristol and Abingdon just off I-81.","Abingdon"
"3780307BM3031_4.jpg","08/20/2014","08/20/2014","Brian McCord","William King Regional Arts Center in Abingdon, VA","The William King Museum","Abingdon"
"3780213JWA2965.jpg","08/20/2014","08/20/2014","Jeff Adkins","Universal Fibers","Machines produce a large amount of fibers at Universal Fibers in Bristol, Virginia. The company produces solution-dyed synthetic yarns for the commercial, residential, transportation and textile markets and marked 40 years in the county in 2010.","Abingdon"
"37809SUB1865_5.jpg","08/20/2014","08/20/2014","Submitted","Virginia Highlands Festival in Abingdon, VA",,"Abingdon"
"3780805AB1928_3.jpg","08/20/2014","08/20/2014","Antony Boshier","Abingdon, VA Vineyard & Winery",,"Abingdon"
"3780309IC090_2.jpg","08/20/2014","08/20/2014","Ian Curcio","Harry L. Coomes Recreation Center in Abingdon, VA","The http://livability.com/abingdon/va/outdoors/coomes-recreation-center-kee… L. Coomes Recreation Center's amenities include an indoor basketball court, an elevated indoor running track, 25-yard indoor pool, 50-meter Olympic-sized outdoor pool and an outdoor play station for kids in Abingdon, VA.","Abingdon"
"3780410THB1241.jpg","08/20/2014","08/20/2014","Todd Bennett","Emory and Henry College in Abingdon, VA","Emory and Henry College in Emory, VA, was built in 1836 and is the oldest college in Southwest Virginia.","Abingdon"
"3780308BM0228_0.jpg","08/20/2014","08/20/2014","Brian McCord","Shopping in Abingdon, VA","The Highlands retail center includes Target, Ross, Best Buy and other major retailers.","Abingdon"
"37801ARCHED17_4.jpg","08/20/2014","08/20/2014","Theresa Montgomery","Greenway Creek Golf Course near Abingdon, VA","Play golf at courses such as Greenway Creek Golf Course&nbsp;in Abingdon","Abingdon"
"3780309IC063_5.jpg","08/20/2014","08/20/2014","Ian Curcio","The Spa at Martha Washington Inn in Abingdon, VA","Saltwater swimming pool at The Spa at Martha Washington Inn in the historical district of downtown Abingdon VA.","Abingdon"
"3780309IC077_0.jpg","08/20/2014","08/20/2014","Ian Curcio","Abingdon, VA is a Top Retirement Destination","Arts, history and lifestyle make Abingdon, VA a","Abingdon"
"3431110AB9933_0.jpg","08/20/2014","08/20/2014","Antony Boshier","Currituck BBQ Company Near Elizabeth City, NC","Currituck BBQ Company is one of many great BBQ restaurants near Elizabeth City, NC.","Elizabeth City"
"7900812MJC3468_0.jpg","08/20/2014","08/20/2014","Michael Conti","The Children's Museum at Yunker Farm in Fargo, ND","The Children's Museum at Yunker Farm in Fargo, ND helps connect parents and children through hands-on activities and exhibits designed to inspire families' creative sides.",
"7900111AB9589.jpg","08/20/2014","08/20/2014","Antony Boshier","Orange Records in Downtown, College Town, Fargo, ND.","A customer looks for music in Orange Records in Fargo, ND.  Orange Records has a large selection of music on a variety of formats including vinyl.",
"7900111AB0419.jpg","07/05/2017","09/24/2014","Antony Boshier","Skiing in Fargo, ND","A cross country skier North Dakota. Bismarck offers many types of sports, including skiing, snowmobiling, golf, fishing and hunting.","Fargo"
"7900812MJC0089_1.jpg","08/20/2014","08/20/2014","Michael Conti","Bluestem Center for the Arts in Moorhead, MN","The Fargo-Moorhead Symphony Orchestra plays songs from the 80's at Symphony Rocks at the Bluestem Center for the Arts in Moorhead",
"151FAR0708kmy6454_4.jpg","08/20/2014","08/20/2014","Kevin Young","North Dakota State University in Fargo, North Dakota","North Dakota State University in Fargo, North Dakota offers 112 bachelor’s degrees, 61 master’s degrees and 44 doctoral degrees.",
"7900812MJC3425_2.jpg","08/20/2014","08/20/2014","Michael Conti",,"&lt;p&gt;Cyclists compete in a Mountain Bike Race at &lt;a href=”http://livability.com/fargo/nd/activities/activities-fargo-nd-biking-ru…” target=”_blank”&gt;MB Johnson Park in Moorhead test",
"7730909AJB2811.jpg","08/20/2014","08/20/2014","Antony Boshier","Red River Zoo in Fargo, ND","Fargo, ND is home to the Red River Zoo which has over 300 animals of 75 different species.",
"151AUB0608kmy3761_3_6.jpg","08/20/2014","08/20/2014","Kevin Young","Golf Courses in Fargo, ND","There are a number of golf courses in the Fargo, ND area for players of all skill levels.",
"6960908JWA1507_0_4.jpg","08/20/2014","08/20/2014","Jeff Adkins","Space Aliens Grill & Bar in Fargo, ND","Space Aliens Grill & Bar in Fargo, ND is a unique restaurant featuring outer space decor and great food.",
"151FAR0708kmy6312_2.jpg","08/20/2014","08/20/2014","Kevin Young","Downtown Fargo, ND","There are so many fun things to do near Broadway in Fargo, ND such as visiting art museums, shops, and more.",
"151FAR0708kmy6486_1.jpg","08/20/2014","08/20/2014","Kevin Young","Woodhaven Neighborhood in Fargo, ND","Homes along 43rd Street South lie in the Woodhaven neighborhood in Fargo, ND.",
"7861110AB6561_5.jpg","08/20/2014","08/20/2014","Antony Boshier","Bass Performance Hall in Fort Worth, TX","The Bass Performance Hall in downtown Fort Worth, Texas introduces residents to the local arts scene with ballet, opera, and orchestra performances.","Fort Worth"
"151ROGSUB007_0.jpg","08/20/2014","08/20/2014","Photo: Dero Sanford","Beaver Lake in Rogers, AR","Beaver Lake in","Rogers"
"151TEMSUB001.JPG","08/20/2014","08/20/2014","Photo: Jason Wise","Paddle Boating at Tempe Town Lake in Tempe, AZ","A father and son enjoy paddle boating at Tempe Town Lake in","Tempe"
"151ATHSUB006_0.jpg","08/20/2014","08/20/2014","Photo: Cara Pastore, Georgia Department of Economic Development","AthFest in Athens, GA","AthFest is one of many",
"151BOUSUB003_1.jpg","08/20/2014","08/20/2014","Photo: Paul Bousquet","Pearl Street Mall in Boulder, CO","A visit to Pearl Street Mall is among the many","Boulder"
"151GRESUB010.jpg","08/20/2014","08/20/2014","Photo: FirewaterPhotography.com","Artisphere Festival in Greenville, SC","Crowds flock to the annual Artisphere Festival in","Greenville"
"151CHASUB005.jpg","08/20/2014","08/20/2014","Photo: Chattanooga Area Convention & Visitors Bureau (CVB)","Rock City in Chattanooga, TN","Rock City offers a vantage point that allows visitors to see seven states and many places to enjoy the","Chattanooga"
"7341208THB2004.jpg","08/20/2014","08/20/2014","Todd Bennett","The River Walk in San Antonio, TX","River Walk is among the most famous","San Antonio"
"151MINSUB004.jpg","08/20/2014","08/20/2014","Photo: Meet Minneapolis and Mall of America","Mall of America’s SEA LIFE Minnesota Aquarium in Minneapolis, MN","Among the many attractions in","Minneapolis"
"151LOUSUB002.jpg","08/20/2014","08/20/2014","Photo: Louisville CVB","Kentucky Derby Museum in Louisville, KY","The Kentucky Derby Museum is one of many great",
"151TEMSUB009.JPG","08/20/2014","08/20/2014","Photo: Tempe Tourism Office","Tempe Marketplace in Tempe, AZ","Tempe Marketplace in Tempe, Arizona.",
"Franklin_TN_Jim_Warren_Skate_Park.jpg","08/10/2016","08/10/2016","Staff","Franklin TN Jim Warren Skate Park",,"Franklin"
"7680309BM4678_1.jpg","08/20/2014","08/20/2014","Brian McCord","Roane Medical Center",,
"Franklin_TN_Williamson_Medical_Center.jpg","08/10/2016","08/10/2016","Staff","Franklin TN Hospitals: Williamson Medical Center","Williamson Medical Center in Franklin, TN is a 185-bed hospital, fully accredited by the Joint Commission and provides comprehensive inpatient and outpatient care including emergency services.","Franklin"
"Franklin_TN_Carnton_Plantation_Interior.jpg","08/10/2016","08/10/2016","Jeffrey S. Otto","Franklin TN Attractions: Carnton Plantation Interior","Franklin, TN was home to one of the bloodiest battles of the Civil War and many area locations such as the Carton Plantation, will give history buffs a chance to see what life was like during that time in our history.","Franklin"
"Franklin_TN_Pucketts_Grocery_Restaurant2.jpg","08/10/2016","08/10/2016","Jeffrey S. Otto","Franklin TN Restaurant: Puckett's Grocery & Restaurant","A packed house at the Franklin, TN location of Puckett's Grocery & Restaurant watches the Rising Star song writer competition during a preliminary round in May 2011.","Franklin"
"3040109jkk0271.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Tumbleweed Southwest Grille in Glasgow, KY","The Tumbleweed Southwest Grille, in Glasgow, Kentucky, features a creative decor like this chandelier made of antlers. Tumbleweed specializes in steaks, ribs, chicken, chops and seafood grilled over a mesquite fire, which infuses a bold Southwest flavor.","Glasgow"
"6821110JWA0373_1.jpg","08/20/2014","08/20/2014","Jeff Adkins","Fox Run Golf Club in Johnstown, NY","Fox Run Golf Club in Johnstown, New York is a","Johnstown"
"7350609THB0404_3.jpg","07/27/2017","08/20/2014","Todd Bennett","Lenoir Community College's Culinary Technology Program","Lenoir Community College in Kinston, NC offers students a Culinary Technology Program.","Kinston"
"38709THB0072_5.jpg","08/20/2014","08/20/2014","Todd Bennett","Going Green in the La Plata, MD Area","A resident drops off yard waste that will be recycled into compost. Going green is the new way of life in the Charles County area, with numerous programs (both county-initiated and resident-initiated) that have sprung up in recent years.","La Plata"
"3870808SCC0304_0_4.jpg","08/20/2014","08/20/2014",,"St. Charles Towne Center near La Plata, MD","La Plata is known as a shopping mecca, with several key retail destinations in and around the area.","La Plata"
"3871005SCC2515_1.jpg","08/20/2014","08/20/2014","Stephen Cherry","Port Tobacco Playhouse in La Plata, MD","Community theater thrives in La Plata and nearby Charles County, thanks to supportive audiences and a group of residents who really know how to get in on the act.","La Plata"
"3870808SCC0346_0_3.jpg","08/20/2014","08/20/2014","Stephen Cherry","Gilbert Run Park in La Plata, MD","The 180-acre Gilbert Run Park offers hiking, nature trails, picnic areas, playgrounds and a fishing pier.","La Plata"
"3870808SCC0334_3.jpg","08/20/2014","08/20/2014","Stephen Cherry","Dr. Samuel A. Mudd House Museum in La Plata, MD","La Plata owns a little bit of history: This historic attraction is the house where Dr. Mudd set the broken leg of John Wilkes Booth after shooting President Abraham Lincoln on Good Friday, April 14, 1865.","La Plata"
"3870808SCC0193_0.jpg","08/20/2014","08/20/2014","Stephen Cherry","Fishing the Potomac River near La Plata, MD","With many rivers nearby such as the Potomac River near La Plata, MD, residents can enjoy many water activities such as boating","La Plata"
"3870807MWB541_1.jpg","08/20/2014","08/20/2014","Michael W. Bunch","The Great Outdoors","A jogger runs in Smallwood State Park.","La Plata"
"3870808SCC0285_0_7.jpg","08/20/2014","08/20/2014","Stephen Cherry","Capt' Billy's Restaurant in La Plata, MD","Capt’ Billy’s fried seafood platter is a customer favorite and features a crab cake, flounder, oysters, scallops and shrimp.","La Plata"
"1005STK1896_2.jpg","08/20/2014","08/20/2014",,"La Plata Dogs Enjoy Many Parks","La Plata has some of the best pet recreation spots in Maryland including the Turkey Hill and White Plains dog parks.","La Plata"
"7730511BM9386_1.jpg","04/27/2017","08/20/2014","Brian McCord","Bardstown Road Farmers Market in Louisville, KY","Shoppers check out what the Bardstown Road Farmers Market in Louisville, KY has to offer.","Louisville's Farms to Table Movement"
"6180912MJC1212crop_3.jpg","07/30/2017","08/20/2014","Michael Conti",,"La Plaza Mall is one of the major employers in the McAllen, TX area and has 40 of the top 100 retailers in America.","McAllen"
"7721009JWA3701_0_4.jpg","08/20/2014","08/20/2014","Jeff Adkins","Mississippi State University - Meridian, MS Campus","MSU, Meridian Campus and Meridian Community College offer excellent higher education opportunities. Mississippi State is expanding its presence and increasing the number of degree choices. Meridian Community College offers free tuition for students who keep their grades up.",
"7721009JWA3768_1.jpg","08/20/2014","08/20/2014","Jeff Adkins","Student Musical Group in Meridian, MS","The student musical group, The Dimensions, practice for a performance at Meridian Community College in Meridian, Mississippi.",
"7721009JWA2133_5.jpg","08/13/2017","08/20/2014","Jeff Adkins","Highland Park in Meridian, MS","The Highland Park gazebo in Meridian, MS, which is on the National Register of Historic Places, is home to the Jimmie Rodgers Museum and the Dentzel Carousel and Shelter Building.","Meridian"
"7721009JWA3335_3.jpg","08/20/2014","08/20/2014","Jeff Adkins","Meridian, MS Underground Music Exchange","Meridian, MS Underground Music Exchange is a record store, instrument shop, and live music venue all in one destination.",
"7721009JWA2217_4.jpg","08/20/2014","08/20/2014","Jeff Adkins","Highland Park in Meridian, MS","Residents enjoy the outdoors while playing on the playground equipment at Highland Park in Meridian, Mississippi.",
"7721009JWA1630_3.jpg","08/20/2014","08/20/2014","Jeff Adkins","Poplar Springs Road Historic District in Meridian, MS","The Poplar Springs Road Historic District is lined with historic homes dating back to the early 1900's in Meridian, Mississippi. The historic district was featured in This Old House Magazine as the best place to buy an old house.",
"7721009JWA2802_5.jpg","08/20/2014","08/20/2014","Jeff Adkins","Meridian, MS Artists' Co-op & Gallery","Meridian, MS Artists' Co-op & Gallery is a center for the arts providing theatre performances and galleries to area residents.",
"7721009JWA1652_3.jpg","08/20/2014","08/20/2014","Jeff Adkins","Northwood Country Club Golf Course in Meridian, MS","Northwood Country Club Golf Course in Meridian, MS is a historic course that opened in 1930 that hosts many tournaments and even has a youth golf program.",
"7721009JWA4316.jpg","08/20/2014","08/20/2014","Jeff Adkins","Downtown Meridian, MS.","An American flag flies in the center of in downtown Meridian, Mississippi.  Meridian, which was established in 1860, has it's own unique personality with a mix of recently renovated historical buildings, old family businesses and new shops as well as residential buildings and green spaces. JCI PHOTO- Jeff Adkins",
"7721009JWA1519_5.jpg","08/20/2014","08/20/2014","Jeff Adkins",,"Anderson Regional Medical Center is located in downtown Meridian, Mississippi. Four hospitals are connected to a network of clinics and specialty care centers to ensure the good health of Meridian’s residents.",
"Sylvan_Park_4.jpg","08/20/2014","08/20/2014","Michael W. Bunch","Historic Home in Sylvan Park in Nashville, TN",,
"7540908jkk3282_3.jpg","08/20/2014","08/20/2014","J. Kyle Keener","The Fine Arts Center Rock Springs, WY","The Fine Arts Center in Rock Springs, Wyoming began as a high school art collection, but now is home to  a painting by Grandma Moses and an original Normal Rockwell among others.",
"7540708JWA6015_2.jpg","08/20/2014","08/20/2014","Jeff Adkins","The Solvay Minerals Plant - Trona Mining in Rock Springs, WY","The world’s largest known resource of natural sodium carbonate is found in 22 beds of natural trona in the Green River Basin near Rock Springs, WY.",
"7540908jkk3283A_4.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Sweetwater Events Complex in Rock Springs, WY","The Sweetwater Events Complex in Rock Springs, WY is home to the finest motor sports facility in the entire Rocky Mountain region where you can enjoy Moto-cross, Stock Car, and BMX racing.",
"3451011THB0118_0.jpg","08/20/2014","08/20/2014","Todd Bennett",,"Visitors to City Lake Park in Rocky Mount","Rocky Mount"
"6941211THB0717_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Hinnant Family Vineyard in Pine Level, NC","Hinnant Family Vineyard in Pine Level, North Carolina was started in 1971 and now produces more than 25,000 cases of wine a year.","Smithfield"
"6940808IC0091eh_3.jpg","08/20/2014","08/20/2014","Ian Curcio","Neuse River in Smithfield, NC","The Neuse River in Smithfield, NC provides recreation for residents in the area with canoeing, and even eagle sighting.","Smithfield"
"6940506ARCH0001_0_2.jpg","08/20/2014","08/20/2014","Staff","Neuse River near Smithfield, NC","The Neuse River provides outdoor recreation opportunities including canoeing for the surrounding Smithfield, NC area.","Smithfield"
